# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Jan 15 17:15:18 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 9.69897 1.1620479822 2.5014747219    1.161  0.530  3.7901  4.086    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-13      0.00 7.675e-01 2.200e-01 2.186e-03 5.995e-04 5.462e-03 -1.000 1.245e-02 3.446 4.063 4.011 3.461 3.125 2.839 2.484 2.206 2.174
0.01471 0.00000 9.69897 1.1638226509 2.5017372463    1.162  0.539  3.7901  4.076    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.83e-13      0.00 7.673e-01 2.203e-01 2.189e-03 6.002e-04 5.469e-03 -1.000 1.245e-02 3.422 4.039 3.987 3.436 3.101 2.815 2.459 2.181 2.149
0.01471 0.00000 9.69897 1.1676127911 2.5022948448    1.166  0.553  3.7893  4.060    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.94e-13      0.00 7.666e-01 2.209e-01 2.196e-03 6.020e-04 5.488e-03 -1.000 1.248e-02 3.387 4.012 3.956 3.402 3.065 2.778 2.420 2.140 2.108
0.01471 0.00000 9.69897 1.1715980768 2.5028766803    1.170  0.566  3.7883  4.046    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.05e-13      0.00 7.654e-01 2.220e-01 2.207e-03 6.048e-04 5.516e-03 -1.000 1.254e-02 3.356 3.990 3.930 3.372 3.033 2.745 2.384 2.103 2.070
0.01471 0.00000 9.69897 1.1762192249 2.5035456753    1.175  0.580  3.7871  4.028    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-13      0.00 7.638e-01 2.236e-01 2.221e-03 6.082e-04 5.549e-03 -1.000 1.263e-02 3.320 3.966 3.899 3.337 2.996 2.706 2.343 2.059 2.026
0.01471 0.00000 9.69897 1.1821351051 2.5043933334    1.181  0.599  3.7854  4.005    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-13      0.00 7.622e-01 2.251e-01 2.235e-03 6.115e-04 5.584e-03 -1.000 1.270e-02 3.273 3.936 3.861 3.292 2.947 2.654 2.287 1.999 1.965
0.01471 0.00000 9.69897 1.1881049871 2.5052388956    1.187  0.619  3.7831  3.978    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-13      0.00 7.616e-01 2.257e-01 2.240e-03 6.128e-04 5.599e-03 -1.000 1.273e-02 3.223 3.909 3.824 3.245 2.896 2.599 2.226 1.934 1.899
0.01471 0.00000 9.69897 1.1945784092 2.5061448037    1.193  0.641  3.7798  3.945    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -3.85e-13      0.00 7.620e-01 2.253e-01 2.240e-03 6.122e-04 5.599e-03 -1.000 1.273e-02 3.169 3.888 3.786 3.194 2.838 2.536 2.155 1.856 1.820
0.01471 0.00000 9.69897 1.2000000477 2.5068948796    1.199  0.656  3.7748  3.912    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-13      0.00 7.542e-01 2.327e-01 2.293e-03 6.261e-04 5.727e-03 -1.000 1.306e-02 3.130 3.906 3.777 3.163 2.796 2.486 2.092 1.782 1.744
0.01471 0.00000 9.69897 1.2025219202 2.5072411278    1.201  0.661  3.7721  3.897    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -4.19e-13      0.00 7.505e-01 2.363e-01 2.319e-03 6.331e-04 5.791e-03 -1.000 1.322e-02 3.117 3.924 3.780 3.155 2.781 2.467 2.065 1.749 1.710
0.01471 0.00000 9.69897 1.2095718384 2.5082002653    1.208  0.655  3.7571  3.846    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-13      0.00 7.359e-01 2.503e-01 2.429e-03 6.620e-04 6.053e-03 -1.000 1.377e-02 3.133 4.125 3.889 3.201 2.792 2.453 2.011 1.661 1.615
0.01471 0.00000 9.69897 1.2130998373 2.5086754373    1.212  0.633  3.7444  3.818    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-13      0.00 7.284e-01 2.575e-01 2.485e-03 6.769e-04 6.189e-03 -1.000 1.406e-02 3.186 4.355 4.025 3.286 2.847 2.488 2.009 1.628 1.577
0.01471 0.00000 9.69897 1.2152205706 2.5089595439    1.214  0.615  3.7350  3.799    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-13      0.00 7.244e-01 2.613e-01 2.515e-03 6.848e-04 6.260e-03 -1.000 1.422e-02 3.233 4.539 4.136 3.361 2.899 2.525 2.017 1.612 1.558
0.01471 0.00000 9.69897 1.2169845104 2.5091949851    1.216  0.602  3.7268  3.780    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.06e-13      0.00 7.217e-01 2.639e-01 2.534e-03 6.898e-04 6.306e-03 -1.000 1.431e-02 3.266 4.694 4.227 3.421 2.939 2.551 2.018 1.591 1.534
0.01471 0.00000 9.69897 1.2186111212 2.5094114017    1.217  0.595  3.7195  3.758    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.08e-13      0.00 7.197e-01 2.659e-01 2.548e-03 6.935e-04 6.339e-03 -1.000 1.436e-02 3.281 4.824 4.298 3.463 2.962 2.562 2.006 1.559 1.499
0.01471 0.00000 9.69897 1.2205044031 2.5096624631    1.219  0.602  3.7124  3.724    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.27e-13      0.00 7.177e-01 2.679e-01 2.560e-03 6.966e-04 6.369e-03 -1.000 1.444e-02 3.265 4.924 4.336 3.475 2.956 2.543 1.963 1.496 1.434
0.01471 0.00000 9.69897 1.2226231098 2.5099423573    1.221  0.626  3.7066  3.678    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.71e-13      0.00 7.155e-01 2.700e-01 2.570e-03 6.994e-04 6.394e-03 -1.000 1.448e-02 3.206 4.962 4.324 3.440 2.906 2.483 1.884 1.400 1.335
0.01471 0.00000 9.69897 1.2234137058 2.5100465143    1.222  0.637  3.7048  3.659    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-13      0.00 7.147e-01 2.708e-01 2.573e-03 7.004e-04 6.402e-03 -1.000 1.451e-02 3.177 4.963 4.310 3.420 2.881 2.454 1.849 1.360 1.294
0.01471 0.00000 9.69897 1.2247256041 2.5102190090    1.223  0.662  3.7028  3.627    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -5.41e-13      0.00 7.131e-01 2.723e-01 2.568e-03 7.039e-04 6.412e-03 -1.000 1.456e-02 3.115 4.932 4.265 3.366 2.822 2.392 1.780 1.285 1.218
0.01471 0.00000 9.69897 1.2266324759 2.5104689774    1.225  0.701  3.7003  3.578    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1 -6.22e-13      0.00 7.106e-01 2.748e-01 2.536e-03 7.302e-04 6.426e-03 -1.000 1.460e-02 3.016 4.872 4.187 3.279 2.729 2.294 1.673 1.171 1.103
0.01471 0.00000 9.69897 1.2285892963 2.5107245659    1.227  0.746  3.6982  3.525    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -7.28e-13      0.00 7.076e-01 2.778e-01 2.446e-03 8.170e-04 6.438e-03 -1.000 1.463e-02 2.904 4.792 4.092 3.176 2.622 2.182 1.553 1.045 0.976
0.01471 0.00000 9.69897 1.2301999331 2.5109342365    1.229  0.787  3.6967  3.480    3  0.000  0.482     0.00     0.00     0.00     0.00     0.00 -1 -8.38e-13      0.00 7.048e-01 2.805e-01 2.330e-03 9.536e-04 6.446e-03 -1.000 1.470e-02 2.804 4.717 4.005 3.083 2.525 2.083 1.448 0.935 0.866
0.01471 0.00000 9.69897 1.2319903374 2.5111665693    1.231  0.835  3.6951  3.425    3  0.000  0.457     0.00     0.00     0.00     0.00     0.00 -1 -9.93e-13      0.00 7.017e-01 2.836e-01 2.216e-03 1.097e-03 6.454e-03 -1.000 1.471e-02 2.682 4.626 3.899 2.969 2.407 1.962 1.321 0.804 0.734
0.01471 0.00000 9.69897 1.2333545685 2.5113430788    1.232  0.875  3.6938  3.381    3  0.000  0.444     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-12      0.00 6.995e-01 2.858e-01 2.153e-03 1.176e-03 6.458e-03 -1.000 1.475e-02 2.582 4.550 3.811 2.875 2.309 1.862 1.217 0.695 0.625
0.01471 0.00000 9.69897 1.2349249125 2.5115457009    1.233  0.925  3.6923  3.325    3  0.000  0.433     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-12      0.00 6.972e-01 2.880e-01 2.098e-03 1.245e-03 6.463e-03 -1.000 1.474e-02 2.458 4.455 3.702 2.757 2.188 1.737 1.087 0.561 0.490
0.01471 0.00000 9.69897 1.2360713482 2.5116932521    1.235  0.964  3.6910  3.281    3  0.000  0.427     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-12      0.00 6.958e-01 2.894e-01 2.069e-03 1.283e-03 6.465e-03 -1.000 1.476e-02 2.359 4.380 3.615 2.664 2.092 1.639 0.983 0.454 0.383
0.01471 0.00000 9.69897 1.2374322414 2.5118679968    1.236  1.015  3.6892  3.224    3  0.000  0.421     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-12      0.00 6.945e-01 2.907e-01 2.043e-03 1.316e-03 6.468e-03 -1.000 1.476e-02 2.232 4.285 3.506 2.545 1.969 1.512 0.850 0.316 0.244
0.01471 0.00000 9.69897 1.2385753393 2.5120144345    1.237  1.062  3.6875  3.170    3  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-12      0.00 6.936e-01 2.916e-01 2.026e-03 1.336e-03 6.469e-03 -1.000 1.476e-02 2.114 4.201 3.406 2.437 1.856 1.395 0.727 0.188 0.115
0.01471 0.00000 9.69897 1.2396628857 2.5121534674    1.238  1.111  3.6856  3.114    3  0.000  0.415     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-12      0.00 6.929e-01 2.923e-01 2.014e-03 1.351e-03 6.470e-03 -1.000 1.476e-02 1.992 4.116 3.303 2.324 1.738 1.273 0.598 0.054 -0.020
0.01471 0.00000 9.69897 1.2406394482 2.5122780732    1.239  1.160  3.6836  3.058    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -3.14e-12      0.00 6.925e-01 2.927e-01 2.008e-03 1.360e-03 6.471e-03 -1.000 1.476e-02 1.871 4.034 3.202 2.213 1.622 1.153 0.470 -0.080 -0.155
0.01471 0.00000 9.69897 1.2415394783 2.5123927141    1.240  1.209  3.6815  3.000    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-12      0.00 6.923e-01 2.929e-01 2.004e-03 1.365e-03 6.472e-03 -1.000 1.476e-02 1.747 3.953 3.100 2.101 1.504 1.030 0.340 -0.216 -0.292
0.01471 0.00000 9.69897 1.2423093319 2.5124906223    1.241  1.255  3.6795  2.946    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-12      0.00 6.922e-01 2.930e-01 2.001e-03 1.368e-03 6.472e-03 -1.000 1.476e-02 1.631 3.878 3.005 1.996 1.393 0.916 0.218 -0.345 -0.422
0.01471 0.00000 9.69897 1.2430167198 2.5125804633    1.241  1.302  3.6773  2.891    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1 -5.25e-12      0.00 6.922e-01 2.931e-01 2.000e-03 1.369e-03 6.472e-03 -1.000 1.476e-02 1.514 3.806 2.911 1.892 1.283 0.800 0.094 -0.475 -0.553
0.01471 0.00000 9.69897 1.2436518669 2.5126610293    1.242  1.348  3.6751  2.837    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1  -6.2e-12      0.00 6.922e-01 2.930e-01 2.000e-03 1.369e-03 6.472e-03 -1.000 1.476e-02 1.400 3.737 2.819 1.790 1.175 0.688 -0.027 -0.603 -0.683
0.01471 0.00000 9.69897 1.2442355156 2.5127349796    1.242  1.394  3.6728  2.782    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1 -7.32e-12      0.00 6.922e-01 2.930e-01 2.000e-03 1.370e-03 6.473e-03 -1.000 1.476e-02 1.286 3.670 2.729 1.689 1.068 0.575 -0.148 -0.731 -0.812
0.01471 0.00000 9.69897 1.2447546721 2.5128006914    1.243  1.437  3.6706  2.730    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1 -8.59e-12      0.00 6.922e-01 2.930e-01 1.999e-03 1.370e-03 6.473e-03 -1.000 1.476e-02 1.177 3.606 2.643 1.593 0.965 0.468 -0.264 -0.853 -0.936
0.01471 0.00000 9.69897 1.2452338934 2.5128612926    1.243  1.480  3.6683  2.678    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-11      0.00 6.922e-01 2.930e-01 1.999e-03 1.370e-03 6.473e-03 -1.000 1.476e-02 1.069 3.547 2.560 1.499 0.865 0.363 -0.378 -0.974 -1.058
0.01471 0.00000 9.69897 1.2456842661 2.5129181968    1.244  1.523  3.6661  2.626    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-11      0.00 6.922e-01 2.930e-01 1.999e-03 1.371e-03 6.473e-03 -1.000 1.476e-02 0.963 3.490 2.479 1.407 0.766 0.259 -0.491 -1.094 -1.179
0.01471 0.00000 9.69897 1.2461171150 2.5129728422    1.244  1.563  3.6638  2.577    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-11      0.00 6.922e-01 2.930e-01 1.999e-03 1.371e-03 6.473e-03 -1.000 1.476e-02 0.863 3.438 2.403 1.321 0.674 0.161 -0.597 -1.207 -1.294
0.01471 0.00000 9.69897 1.2466630936 2.5130417076    1.244  1.600  3.6619  2.533    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-11      0.00 6.922e-01 2.930e-01 1.998e-03 1.371e-03 6.473e-03 -1.000 1.476e-02 0.771 3.387 2.333 1.241 0.588 0.071 -0.695 -1.311 -1.399
0.01471 0.00000 9.69897 1.2467762232 2.5130559682    1.245  1.605  3.6616  2.526    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-11      0.00 6.922e-01 2.930e-01 1.998e-03 1.371e-03 6.473e-03 -1.000 1.476e-02 0.757 3.379 2.321 1.229 0.575 0.058 -0.709 -1.327 -1.415
0.01471 0.00000 9.69897 1.2470190525 2.5130865681    1.245  1.591  3.6626  2.544    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-11      0.00 6.922e-01 2.930e-01 1.998e-03 1.371e-03 6.473e-03 -1.000 1.476e-02 0.791 3.393 2.345 1.257 0.606 0.091 -0.672 -1.286 -1.374
0.01471 0.00000 9.69897 1.2473242283 2.5131250051    1.245  1.553  3.6652  2.593    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-11      0.00 6.922e-01 2.930e-01 1.998e-03 1.372e-03 6.473e-03 -1.000 1.476e-02 0.888 3.434 2.414 1.338 0.695 0.185 -0.568 -1.174 -1.260
0.01471 0.00000 9.69897 1.2474204302 2.5131371173    1.245  1.540  3.6660  2.609    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-11      0.00 6.922e-01 2.930e-01 1.998e-03 1.372e-03 6.474e-03 -1.000 1.476e-02 0.920 3.448 2.437 1.364 0.724 0.216 -0.534 -1.137 -1.223
0.01471 0.00000 9.69897 1.2475609779 2.5131548090    1.245  1.557  3.6650  2.588    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-11      0.00 6.922e-01 2.930e-01 1.998e-03 1.372e-03 6.474e-03 -1.000 1.476e-02 0.877 3.426 2.404 1.327 0.684 0.174 -0.580 -1.186 -1.273
0.01471 0.00000 9.69897 1.2479411364 2.5132026389    1.246  1.604  3.6623  2.531    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-11      0.00 6.923e-01 2.930e-01 1.998e-03 1.372e-03 6.474e-03 -1.000 1.476e-02 0.761 3.368 2.318 1.229 0.577 0.061 -0.703 -1.318 -1.406
0.01471 0.00000 9.69897 1.2483144999 2.5132495814    1.246  1.650  3.6596  2.475    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-11      0.00 6.923e-01 2.930e-01 1.997e-03 1.372e-03 6.474e-03 -1.000 1.476e-02 0.646 3.319 2.235 1.131 0.471 -0.051 -0.826 -1.448 -1.538
0.01471 0.00000 9.69897 1.2486622334 2.5132932724    1.246  1.695  3.6569  2.418    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-11      0.00 6.923e-01 2.930e-01 1.997e-03 1.372e-03 6.474e-03 -1.000 1.476e-02 0.532 3.284 2.159 1.036 0.366 -0.162 -0.948 -1.578 -1.670
0.01471 0.00000 9.69897 1.2489778996 2.5133329100    1.246  1.740  3.6542  2.363    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-11      0.00 6.923e-01 2.930e-01 1.997e-03 1.373e-03 6.474e-03 -1.000 1.476e-02 0.421 3.252 2.085 0.944 0.264 -0.271 -1.067 -1.706 -1.799
0.01471 0.00000 9.69897 1.2492699623 2.5133695633    1.246  1.784  3.6515  2.307    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-11      0.00 6.923e-01 2.930e-01 1.997e-03 1.373e-03 6.474e-03 -1.000 1.476e-02 0.309 3.222 2.012 0.853 0.163 -0.380 -1.187 -1.833 -1.929
0.01471 0.00000 9.69897 1.2495406866 2.5134035211    1.247  1.829  3.6487  2.251    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -3.64e-11      0.00 6.923e-01 2.930e-01 1.997e-03 1.373e-03 6.474e-03 -1.000 1.476e-02 0.198 3.195 1.940 0.762 0.061 -0.488 -1.306 -1.962 -2.059
0.01471 0.00000 9.69897 1.2497882843 2.5134345632    1.247  1.873  3.6459  2.196    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1  -4.3e-11      0.00 6.923e-01 2.930e-01 1.997e-03 1.373e-03 6.474e-03 -1.000 1.476e-02 0.087 3.171 1.871 0.674 -0.037 -0.595 -1.425 -2.088 -2.187
0.01471 0.00000 9.69897 1.2500000000 2.5134610955    1.247  1.914  3.6433  2.145    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1    -5e-11      0.00 6.923e-01 2.930e-01 1.996e-03 1.373e-03 6.474e-03 -1.000 1.476e-02 -0.014 3.150 1.808 0.594 -0.128 -0.693 -1.533 -2.205 -2.306
0.01471 0.00000 9.69897 1.2501753569 2.5134830635    1.247  1.949  3.6410  2.101    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -5.71e-11      0.00 6.923e-01 2.929e-01 1.996e-03 1.373e-03 6.474e-03 -1.000 1.476e-02 -0.102 3.134 1.754 0.525 -0.206 -0.778 -1.627 -2.306 -2.409
0.01471 0.00000 9.69897 1.2503740788 2.5135079499    1.247  1.992  3.6381  2.046    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -6.72e-11      0.00 6.923e-01 2.929e-01 1.996e-03 1.374e-03 6.474e-03 -1.000 1.476e-02 -0.211 3.116 1.690 0.441 -0.301 -0.882 -1.744 -2.431 -2.536
0.01471 0.00000 9.69897 1.2505557537 2.5135306936    1.247  2.035  3.6352  1.991    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1  -7.9e-11      0.00 6.923e-01 2.929e-01 1.996e-03 1.374e-03 6.474e-03 -1.000 1.476e-02 -0.318 3.097 1.628 0.359 -0.394 -0.984 -1.858 -2.554 -2.662
0.01471 0.00000 9.69897 1.2507255077 2.5135519380    1.247  2.079  3.6322  1.936    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -9.31e-11      0.00 6.923e-01 2.929e-01 1.996e-03 1.374e-03 6.474e-03 -1.000 1.476e-02 -0.427 3.054 1.565 0.273 -0.488 -1.086 -1.973 -2.673 -2.785
0.01471 0.00000 9.69897 1.2508790493 2.5135711477    1.247  2.122  3.6292  1.881    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-10      0.00 6.923e-01 2.929e-01 1.996e-03 1.374e-03 6.474e-03 -1.000 1.476e-02 -0.534 3.009 1.504 0.188 -0.579 -1.186 -2.085 -2.789 -2.907
0.01471 0.00000 9.69897 1.2510191202 2.5135886674    1.247  2.164  3.6263  1.827    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-10      0.00 6.923e-01 2.929e-01 1.996e-03 1.374e-03 6.474e-03 -1.000 1.476e-02 -0.639 2.965 1.444 0.108 -0.666 -1.283 -2.196 -2.904 -3.027
0.01471 0.00000 9.69897 1.2511520386 2.5136052883    1.247  2.207  3.6232  1.772    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.374e-03 6.474e-03 -1.000 1.476e-02 -0.747 2.917 1.382 0.025 -0.756 -1.382 -2.308 -3.021 -3.150
0.01471 0.00000 9.69897 1.2512713671 2.5136202064    1.247  2.248  3.6202  1.718    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -0.851 2.868 1.322 -0.056 -0.843 -1.478 -2.418 -3.135 -3.269
0.01471 0.00000 9.69897 1.2513825893 2.5136341081    1.246  2.290  3.6171  1.664    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -0.956 2.818 1.262 -0.133 -0.927 -1.573 -2.527 -3.249 -3.390
0.01471 0.00000 9.69897 1.2514857054 2.5136469941    1.246  2.332  3.6141  1.610    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -1.060 2.766 1.201 -0.212 -1.012 -1.668 -2.637 -3.363 -3.510
0.01471 0.00000 9.69897 1.2515802383 2.5136588054    1.246  2.374  3.6109  1.556    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -1.164 2.718 1.143 -0.288 -1.095 -1.761 -2.745 -3.476 -3.630
0.01471 0.00000 9.69897 1.2516678572 2.5136697509    1.246  2.415  3.6078  1.502    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -1.267 2.667 1.085 -0.361 -1.176 -1.853 -2.852 -3.589 -3.750
0.01471 0.00000 9.69897 1.2517488003 2.5136798609    1.245  2.456  3.6047  1.448    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -1.369 2.664 1.038 -0.426 -1.254 -1.947 -2.962 -3.707 -3.873
0.01471 0.00000 9.69897 1.2518223524 2.5136890465    1.245  2.496  3.6015  1.395    3  0.000  0.411     0.00     0.00     0.00     0.00     0.00 -1 -4.55e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -1.470 2.666 0.994 -0.488 -1.330 -2.039 -3.069 -3.824 -3.994
0.01471 0.00000 9.69897 1.2518924475 2.5136977992    1.245  2.537  3.5983  1.341    3  0.000  0.411    10.94     7.97     5.62     4.30     3.49  4 -5.33e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -1.573 2.665 0.951 -0.548 -1.404 -2.133 -3.180 -3.943 -4.118
0.01471 0.00000 9.69897 1.2519549131 2.5137055982    1.244  2.576  3.5951  1.289    3  0.000  0.411    12.18     8.76     6.15     4.71     3.83  4 -6.21e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -1.671 2.664 0.912 -0.601 -1.472 -2.222 -3.286 -4.058 -4.238
0.01471 0.00000 9.69897 1.2520127296 2.5137128160    1.244  2.615  3.5918  1.237    3  0.000  0.411    13.55     9.63     6.73     5.16     4.20  4 -7.22e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -1.769 2.664 0.875 -0.654 -1.538 -2.311 -3.391 -4.171 -4.356
0.01471 0.00000 9.69897 1.2520682812 2.5137197504    1.243  2.656  3.5885  1.183    3  0.000  0.411    15.13    10.60     7.38     5.67     4.61  4 -8.43e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -1.869 2.663 0.839 -0.704 -1.604 -2.401 -3.499 -4.288 -4.478
0.01471 0.00000 9.69897 1.2521181107 2.5137259698    1.243  2.694  3.5852  1.131    3  0.000  0.411    16.82    11.64     8.07     6.21     5.05  4 -9.79e-10      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -1.965 2.662 0.810 -0.745 -1.661 -2.486 -3.603 -4.400 -4.596
0.01471 0.00000 9.69897 1.2521653175 2.5137318614    1.242  2.732  3.5819  1.079    3  0.000  0.411    18.72    12.79     8.83     6.80     5.53  3 -1.14e-09      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -2.061 2.662 0.782 -0.786 -1.718 -2.571 -3.707 -4.513 -4.714
0.01471 0.00000 9.69897 1.2522099018 2.5137374252    1.241  2.771  3.5785  1.027    3  0.000  0.411    20.86    14.07     9.67     7.46     6.07  3 -1.33e-09      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -2.158 2.660 0.758 -0.820 -1.770 -2.656 -3.813 -4.628 -4.833
0.01471 0.00000 9.69897 1.2522603273 2.5137437174    1.240  2.818  3.5741  0.962    3  0.000  0.411    23.83    15.82    10.82     8.35     6.80  3 -1.59e-09      0.00 6.923e-01 2.929e-01 1.995e-03 1.375e-03 6.474e-03 -1.000 1.476e-02 -2.276 2.661 0.741 -0.845 -1.820 -2.757 -3.942 -4.767 -4.980
